[25/08/22] [23:41:54] Firat Donmez | Heal to id: 1
[25/08/22] [23:46:53] Mehmet Ekinci | Adrenaline to id: 8
[25/08/22] [23:47:39] Mehmet Ekinci | Adrenaline to id: 8
[25/08/22] [23:47:50] Mehmet Ekinci | Adrenaline to id: 8
[25/08/22] [23:48:23] Emre Kurt | Adrenaline to id: 7
[25/08/22] [23:49:32] Emre Kurt | Adrenaline to id: 7
[25/08/22] [23:49:50] Emre Kurt | Adrenaline to id: 7
[25/08/22] [23:50:58] Mehmet Ekinci | Adrenaline to id: 8
[25/08/22] [23:50:59] Emre Kurt | Adrenaline to id: 7
[25/08/22] [23:51:08] Mehmet Ekinci | Heal to id: 8
[25/08/22] [23:52:34] Emre Kurt | Adrenaline to id: 7
[26/08/22] [00:04:06] Abbas Devir | Adrenaline to id: 7
[26/08/22] [00:04:06] Emre Kurt | Adrenaline to id: 7
[26/08/22] [00:07:28] Asena Cakiiroglu | Heal to id: 24
[26/08/22] [00:15:32] Jack Harris | Adrenaline to id: 1
[26/08/22] [00:50:27] Abbas Devir | Adrenaline to id: 4
[26/08/22] [00:50:28] Faruk Devir | Adrenaline to id: 4
[26/08/22] [00:50:55] Abbas Devir | Adrenaline to id: 4
[26/08/22] [00:50:59] Abbas Devir | Adrenaline to id: 4
[26/08/22] [00:51:18] Abbas Devir | Adrenaline to id: 4
[26/08/22] [00:58:43] Abbas Devir | Adrenaline to id: 17
[26/08/22] [00:58:53] Abbas Devir | Heal to id: 17
[26/08/22] [20:49:01] Mert Diler | Adrenaline to id: 22
[26/08/22] [20:49:24] Mert Diler | Heal to id: 22
[26/08/22] [21:14:43] Mert Diler | Adrenaline to id: 22
[26/08/22] [21:27:01] Antu Donmez | Adrenaline to id: 3
[26/08/22] [21:27:13] Antu Donmez | Adrenaline to id: 3
[26/08/22] [21:27:19] Antu Donmez | Adrenaline to id: 3
[26/08/22] [21:27:22] Antu Donmez | Adrenaline to id: 3
[26/08/22] [21:27:28] Antu Donmez | Adrenaline to id: 3
[26/08/22] [21:27:32] Antu Donmez | Adrenaline to id: 3
[26/08/22] [21:27:35] Antu Donmez | Adrenaline to id: 3
[26/08/22] [21:27:39] Antu Donmez | Adrenaline to id: 3
[26/08/22] [21:27:42] Antu Donmez | Adrenaline to id: 3
[26/08/22] [21:27:45] Antu Donmez | Adrenaline to id: 3
[26/08/22] [21:27:47] Antu Donmez | Adrenaline to id: 3
[26/08/22] [21:27:50] Antu Donmez | Adrenaline to id: 3
[26/08/22] [21:27:53] Antu Donmez | Adrenaline to id: 3
[26/08/22] [21:27:57] Antu Donmez | Adrenaline to id: 3
[26/08/22] [21:28:41] Antu Donmez | Adrenaline to id: 3
[26/08/22] [21:30:25] Antu Donmez | Adrenaline to id: 3
[26/08/22] [21:30:34] Antu Donmez | Adrenaline to id: 1
[26/08/22] [21:32:09] Antu Donmez | Adrenaline to id: 3
[26/08/22] [21:35:51] Antu Donmez | Adrenaline to id: 3
[26/08/22] [21:37:03] Antu Donmez | Adrenaline to id: 3
[26/08/22] [21:37:17] Antu Donmez | Adrenaline to id: 1
[26/08/22] [21:41:28] Antu Donmez | Adrenaline to id: 3
[26/08/22] [21:43:33] Antu Donmez | Adrenaline to id: 3
[26/08/22] [21:43:39] Antu Donmez | Adrenaline to id: 3
[26/08/22] [21:44:33] Antu Donmez | Adrenaline to id: 3
[26/08/22] [21:45:07] Antu Donmez | Adrenaline to id: 3
[26/08/22] [21:45:37] Mert Diler | Adrenaline to id: 22
[26/08/22] [21:45:48] Mert Diler | Adrenaline to id: 22
[26/08/22] [21:46:03] Mert Diler | Adrenaline to id: 22
[26/08/22] [21:46:10] Mert Diler | Adrenaline to id: 22
[26/08/22] [21:46:30] Mert Diler | Adrenaline to id: 22
[26/08/22] [21:47:38] Antu Donmez | Adrenaline to id: 3
[26/08/22] [21:48:07] Antu Donmez | Heal to id: 3
[26/08/22] [21:48:15] Antu Donmez | Adrenaline to id: 3
[26/08/22] [21:50:27] Antu Donmez | Adrenaline to id: 3
[26/08/22] [21:50:32] Antu Donmez | Adrenaline to id: 3
[26/08/22] [21:50:36] Antu Donmez | Adrenaline to id: 3
[26/08/22] [21:50:40] Antu Donmez | Adrenaline to id: 3
[26/08/22] [21:51:07] Antu Donmez | Adrenaline to id: 3
[26/08/22] [21:51:58] Antu Donmez | Adrenaline to id: 1
[26/08/22] [21:57:11] Antu Donmez | Adrenaline to id: 1
[26/08/22] [22:11:41] Jack Harris | Adrenaline to id: 1
[26/08/22] [22:12:02] Jack Harris | Adrenaline to id: 1
[26/08/22] [22:14:55] Jack Harris | Adrenaline to id: 1
[26/08/22] [22:15:53] Mert Diler | Heal to id: 1
[26/08/22] [22:20:03] Mert Diler | Adrenaline to id: 1
[26/08/22] [22:20:08] Mert Diler | Heal to id: 1
[27/08/22] [16:41:29] Jack Harris | Adrenaline to id: 1
[27/08/22] [16:41:39] Jack Harris | Adrenaline to id: 1
[27/08/22] [17:44:15] Mert Diler | Adrenaline to id: 22
[27/08/22] [17:44:29] Mert Diler | Heal to id: 22
[27/08/22] [18:27:24] Mert Diler | Heal to id: 22
[27/08/22] [19:01:14] Mert Diler | Adrenaline to id: 22
[27/08/22] [19:01:23] Mert Diler | Heal to id: 22
[27/08/22] [19:39:39] Mert Diler | Adrenaline to id: 22
[27/08/22] [19:41:02] Mert Diler | Heal to id: 22
[27/08/22] [20:28:05] Mert Diler | Adrenaline to id: 22
[27/08/22] [21:12:17] Naqasake Komutan | Adrenaline to id: 9
[27/08/22] [21:15:27] Naqasake Komutan | Adrenaline to id: 9
[27/08/22] [21:56:33] Mert Diler | Heal to id: 22
[28/08/22] [19:44:19] Mert Diler | Adrenaline to id: 22
[28/08/22] [19:45:07] Mert Diler | Heal to id: 22
[28/08/22] [20:51:07] Mert Diler | Adrenaline to id: 18
[28/08/22] [20:51:10] Mert Diler | Heal to id: 18
[28/08/22] [20:51:52] Mert Diler | Adrenaline to id: 18
[28/08/22] [20:51:57] Mert Diler | Adrenaline to id: 18
[28/08/22] [20:52:02] Mert Diler | Adrenaline to id: 18
[28/08/22] [20:52:06] Mert Diler | Heal to id: 18
[28/08/22] [21:03:04] Mert Diler | Adrenaline to id: 18
[28/08/22] [21:03:26] Mert Diler | Heal to id: 18
[28/08/22] [21:12:16] Mert Diler | Adrenaline to id: 18
[28/08/22] [21:12:20] Mert Diler | Heal to id: 18
[28/08/22] [21:19:10] Mert Diler | Adrenaline to id: 22
[28/08/22] [21:19:15] Mert Diler | Adrenaline to id: 18
[28/08/22] [21:21:39] Mert Diler | Heal to id: 22
[28/08/22] [21:24:38] Mert Diler | Adrenaline to id: 1
[28/08/22] [21:25:13] Mert Diler | Adrenaline to id: 18
[28/08/22] [21:25:18] Mert Diler | Adrenaline to id: 18
[28/08/22] [21:25:47] Mert Diler | Adrenaline to id: 18
[28/08/22] [21:25:52] Mert Diler | Adrenaline to id: 18
[28/08/22] [21:25:56] Mert Diler | Adrenaline to id: 18
[28/08/22] [21:25:59] Mert Diler | Heal to id: 18
[28/08/22] [21:26:30] Mert Diler | Adrenaline to id: 18
[28/08/22] [21:27:16] Mert Diler | Adrenaline to id: 18
[28/08/22] [21:27:19] Mert Diler | Adrenaline to id: 18
[28/08/22] [21:28:49] Mert Diler | Adrenaline to id: 19
[28/08/22] [21:28:53] Mert Diler | Adrenaline to id: 18
[28/08/22] [21:58:24] Mert Diler | Adrenaline to id: 22
[28/08/22] [21:58:33] Mert Diler | Heal to id: 22
[28/08/22] [21:59:25] Mert Diler | Heal to id: 22
[28/08/22] [21:59:38] Mert Diler | Heal to id: 22
[28/08/22] [21:59:50] Mert Diler | Adrenaline to id: 22
[28/08/22] [21:59:53] Mert Diler | Heal to id: 22
[28/08/22] [22:00:17] Mert Diler | Adrenaline to id: 19
[28/08/22] [22:00:49] Mert Diler | Heal to id: 1
[28/08/22] [22:02:58] Mert Diler | Adrenaline to id: 1
[28/08/22] [22:03:02] Mert Diler | Heal to id: 1
[28/08/22] [22:03:29] Mert Diler | Adrenaline to id: 1
[28/08/22] [22:03:33] Mert Diler | Adrenaline to id: 1
[28/08/22] [22:03:46] Mert Diler | Heal to id: 1
[28/08/22] [22:13:11] Mert Diler | Heal to id: 22
[28/08/22] [22:19:43] Mert Diler | Heal to id: 22
[28/08/22] [22:20:07] Mert Diler | Heal to id: 22
[28/08/22] [22:20:55] Mert Diler | Adrenaline to id: 1
[28/08/22] [22:21:07] Mert Diler | Heal to id: 1
[28/08/22] [22:27:05] Mert Diler | Heal to id: 1
[28/08/22] [22:27:20] Jack Harris | Adrenaline to id: 1
[28/08/22] [22:27:59] Jack Harris | Adrenaline to id: 1
[28/08/22] [22:28:06] Mert Diler | Heal to id: 22
[28/08/22] [22:28:30] Mert Diler | Heal to id: 2
[28/08/22] [22:28:34] Mert Diler | Heal to id: 22
[28/08/22] [22:28:39] Mert Diler | Heal to id: 22
[28/08/22] [22:28:44] Mert Diler | Heal to id: 22
[28/08/22] [22:29:03] Mert Diler | Adrenaline to id: 22
[28/08/22] [22:29:12] Mert Diler | Adrenaline to id: 22
[28/08/22] [22:30:10] Mert Diler | Adrenaline to id: 22
[28/08/22] [22:30:46] Mert Diler | Adrenaline to id: 1
[28/08/22] [22:30:52] Mert Diler | Heal to id: 1
[28/08/22] [23:28:02] Mert Diler | Heal to id: 22
[28/08/22] [23:29:54] Mert Diler | Heal to id: 1
[28/08/22] [23:30:03] Mert Diler | Heal to id: 1
[28/08/22] [23:35:55] Mert Diler | Adrenaline to id: 1
[28/08/22] [23:36:01] Mert Diler | Adrenaline to id: 1
[28/08/22] [23:36:06] Mert Diler | Adrenaline to id: 1
[28/08/22] [23:36:09] Mert Diler | Heal to id: 1
[29/08/22] [03:37:37] Jack Harris | Adrenaline to id: 1
[29/08/22] [05:13:40] Jack Harris | Adrenaline to id: 1
[29/08/22] [12:43:34] Mert Diler | Adrenaline to id: 1
[29/08/22] [12:43:39] Mert Diler | Adrenaline to id: 1
[29/08/22] [12:44:10] Mert Diler | Adrenaline to id: 1
[29/08/22] [12:46:38] Mert Diler | Adrenaline to id: 22
[29/08/22] [14:43:26] Jack Harris | Adrenaline to id: 1
[29/08/22] [17:28:49] Abbas Devir | Heal to id: 17
[29/08/22] [17:33:21] Abbas Devir | Heal to id: 17
[29/08/22] [17:35:31] Jack Harris | Adrenaline to id: 1
[29/08/22] [17:35:38] Jack Harris | Adrenaline to id: 1
[29/08/22] [17:45:54] Mert Diler | Adrenaline to id: 22
[29/08/22] [17:46:04] Mert Diler | Adrenaline to id: 22
[29/08/22] [17:46:26] Mert Diler | Adrenaline to id: 22
[29/08/22] [17:46:31] Mert Diler | Adrenaline to id: 22
[29/08/22] [17:47:00] Mert Diler | Heal to id: 22
[29/08/22] [17:49:03] Jack Harris | Adrenaline to id: 1
[29/08/22] [17:49:10] Jack Harris | Adrenaline to id: 1
[29/08/22] [18:18:07] Mert Diler | Adrenaline to id: 22
[29/08/22] [18:18:13] Mert Diler | Adrenaline to id: 22
[29/08/22] [18:45:30] Mert Diler | Heal to id: 22
[30/08/22] [03:39:42] Antu Donmez | Adrenaline to id: 3
[30/08/22] [03:50:44] Antu Donmez | Adrenaline to id: 3
[30/08/22] [04:00:32] Antu Donmez | Adrenaline to id: 3
[30/08/22] [04:01:00] Antu Donmez | Adrenaline to id: 3
[30/08/22] [04:01:07] Antu Donmez | Adrenaline to id: 3
[30/08/22] [04:01:17] Antu Donmez | Adrenaline to id: 3
[30/08/22] [04:01:23] Antu Donmez | Adrenaline to id: 3
[30/08/22] [04:01:30] Antu Donmez | Adrenaline to id: 3
[30/08/22] [04:03:29] Antu Donmez | Adrenaline to id: 3
[30/08/22] [04:03:35] Antu Donmez | Adrenaline to id: 3
[30/08/22] [04:04:14] Antu Donmez | Adrenaline to id: 3
[30/08/22] [04:05:18] Antu Donmez | Adrenaline to id: 3
[30/08/22] [04:05:29] Antu Donmez | Adrenaline to id: 3
[30/08/22] [14:34:19] Mert Diler | Adrenaline to id: 1
[30/08/22] [14:34:25] Mert Diler | Adrenaline to id: 1
[30/08/22] [15:42:01] Mert Diler | Heal to id: 1
[30/08/22] [15:42:58] Mert Diler | Adrenaline to id: 22
[30/08/22] [15:43:08] Mert Diler | Heal to id: 22
[30/08/22] [15:47:33] Mert Diler | Adrenaline to id: 22
[30/08/22] [15:47:35] Mert Diler | Heal to id: 22
[30/08/22] [15:47:41] Mert Diler | Adrenaline to id: 22
[30/08/22] [15:49:02] Fuat Kocaeli | Heal to id: 5
[30/08/22] [15:51:35] Fuat Kocaeli | Heal to id: 56
[30/08/22] [15:53:23] Mert Diler | Heal to id: 22
[30/08/22] [16:21:25] Jack Harris | Adrenaline to id: 1
[30/08/22] [16:22:01] Jack Harris | Adrenaline to id: 1
[30/08/22] [16:22:22] Jack Harris | Adrenaline to id: 1
[30/08/22] [16:34:59] Mert Diler | Adrenaline to id: 22
[30/08/22] [16:35:35] Mert Diler | Adrenaline to id: 22
[30/08/22] [16:47:16] Mert Diler | Adrenaline to id: 22
[30/08/22] [16:47:21] Mert Diler | Heal to id: 22
[30/08/22] [16:51:59] Mert Diler | Adrenaline to id: 22
[30/08/22] [16:52:17] Mert Diler | Adrenaline to id: 2
[30/08/22] [16:52:21] Mert Diler | Adrenaline to id: 22
[30/08/22] [16:55:21] Abbas Devir | Adrenaline to id: 22
[30/08/22] [16:55:47] Abbas Devir | Adrenaline to id: 22
[30/08/22] [16:56:39] Abbas Devir | Adrenaline to id: 22
[30/08/22] [16:56:43] Abbas Devir | Adrenaline to id: 22
[30/08/22] [16:59:51] Mert Diler | Adrenaline to id: 22
[30/08/22] [17:00:18] Mert Diler | Heal to id: 22
[30/08/22] [17:03:20] Mert Diler | Adrenaline to id: 22
[30/08/22] [17:03:34] Mert Diler | Heal to id: 22
[30/08/22] [19:28:22] Jack Harris | Adrenaline to id: 1
[30/08/22] [19:49:15] Jack Harris | Adrenaline to id: 1
[30/08/22] [19:51:00] Mert Diler | Adrenaline to id: 1
[30/08/22] [19:54:30] Mert Diler | Adrenaline to id: 22
[30/08/22] [19:55:59] Mert Diler | Adrenaline to id: 22
[30/08/22] [21:33:14] Mert Diler | Adrenaline to id: 22
[30/08/22] [21:33:23] Mert Diler | Adrenaline to id: 22
[30/08/22] [21:33:33] Mert Diler | Heal to id: 22
[30/08/22] [22:28:10] Mehmet Ekinci | Adrenaline to id: 8
[30/08/22] [22:28:15] Mehmet Ekinci | Heal to id: 8
[31/08/22] [16:56:52] Jack Harris | Adrenaline to id: 1
[31/08/22] [17:01:17] Jack Harris | Adrenaline to id: 1
[31/08/22] [19:35:04] Mert Diler | Adrenaline to id: 1
[31/08/22] [22:36:14] Mert Diler | Adrenaline to id: 22
[31/08/22] [22:36:18] Mert Diler | Heal to id: 22
[01/09/22] [04:01:33] Jack Harris | Adrenaline to id: 1
[01/09/22] [18:46:46] Mert Diler | Adrenaline to id: 22
[01/09/22] [18:46:56] Mert Diler | Heal to id: 22
[01/09/22] [18:47:35] Mert Diler | Heal to id: 22
[01/09/22] [19:07:36] Mert Diler | Heal to id: 22
[01/09/22] [19:09:44] Mert Diler | Adrenaline to id: 22
[01/09/22] [19:10:06] Mert Diler | Heal to id: 22
[01/09/22] [19:12:08] Mert Diler | Adrenaline to id: 1
[01/09/22] [19:24:35] Mert Diler | Heal to id: 22
[01/09/22] [19:28:35] Mert Diler | Adrenaline to id: 1
[01/09/22] [19:48:11] Mert Diler | Adrenaline to id: 1
[01/09/22] [22:21:14] Jack Harris | Adrenaline to id: 1
[01/09/22] [22:21:32] Jack Harris | Adrenaline to id: 2
[01/09/22] [22:21:44] Jack Harris | Adrenaline to id: 1
[01/09/22] [22:31:39] Jack Harris | Adrenaline to id: 1
[01/09/22] [23:42:59] Jack Harris | Adrenaline to id: 1
[02/09/22] [02:20:36] Antu Donmez | Adrenaline to id: 3
[02/09/22] [02:55:21] Jack Harris | Adrenaline to id: 1
[02/09/22] [03:03:25] Jack Harris | Adrenaline to id: 1
[02/09/22] [13:06:03] Mert Diler | Adrenaline to id: 22
[02/09/22] [13:06:15] Mert Diler | Adrenaline to id: 22
[02/09/22] [13:09:49] Mert Diler | Heal to id: 22
[02/09/22] [19:35:32] Mert Diler | Heal to id: 22
[02/09/22] [19:43:42] Mert Diler | Adrenaline to id: 1
